customer_id,snapshot_date,county,sector,employment_type,gender,age,kyc_level,relationship_length_months,salary_inflow_flag,product_type,loan_balance_kes,credit_limit_kes,utilization_ratio,interest_rate,loan_term_months,collateral_value_kes,loan_to_value,bureau_score,num_active_loans,num_closed_loans,days_past_due,missed_payments_6m,avg_daily_balance_30d_kes,inflow_30d_kes,outflow_30d_kes,digital_txn_count_30d,atm_withdrawals_30d,branch_visits_30d,collection_contacted_after_snapshot,chargeoff_indicator,days_to_next_payment,default_next_90d
C02403,2025-12-27,Nakuru,Salaried,Permanent,F,54,Tier1,411,1,Personal_Loan,156854.7,,,0.2347,18,336366.41,0.4663,603.4,1,1,0,0,9945.18,101237.47,68193.27,29,8,1,0,0,8,0
C02405,2025-12-27,Nairobi,Salaried,Permanent,M,38,Tier2,457,1,Personal_Loan,173305.76,,,0.1827,18,197295.83,0.8784,618.1,2,1,4,6,12202.0,120955.51,81182.26,29,7,1,1,0,191,1
C02407,2025-12-27,Machakos,Construction,Micro_Enterprise,M,37,Tier2,383,1,Credit_Card,54211.54,117572.2,0.3142,0.2421,0,,,569.0,3,0,1,1,0.0,0.0,0.0,17,4,3,0,0,20,0
C02408,2025-12-27,Machakos,Construction,Self_Employed,F,52,Tier2,346,1,SME_Loan,425004.4,,,0.1992,36,0.0,5.0,627.3,3,0,0,1,20352.53,61575.23,40404.82,20,5,0,0,0,20,0
C02409,2025-12-27,Nairobi,Salaried,Permanent,F,41,Tier3,408,1,Personal_Loan,342128.09,,,0.2643,12,451360.94,0.758,571.2,2,1,0,0,1782.53,16544.8,13412.01,18,8,0,0,0,22,0
C02414,2025-12-27,Kakamega,Hospitality,Self_Employed,F,48,Tier2,440,0,SME_Loan,1144720.01,,,0.158,36,113831.85,5.0,526.3,1,2,55,2,0.0,65361.89,39228.36,21,2,1,1,0,166,1
C02419,2025-12-27,Uasin Gishu,Agribusiness,Self_Employed,M,33,Tier3,340,0,SME_Loan,472180.49,,,0.2349,36,,,585.4,1,1,0,1,15084.8,75302.55,36546.74,29,4,0,0,0,26,0
C02420,2025-12-27,Nakuru,Transport,Self_Employed,F,39,Tier2,434,0,Personal_Loan,457437.63,,,0.2685,24,256943.35,1.7803,477.6,1,0,0,3,7028.01,36898.62,32956.73,20,2,1,0,0,32,0
C02423,2025-12-27,Kakamega,Transport,Self_Employed,M,25,Tier3,418,0,Overdraft,62512.45,79970.39,0.8772,0.2726,0,10842.75,5.0,541.0,1,2,20,6,0.0,0.0,0.0,24,3,2,0,0,26,0
C02424,2025-12-27,Kisumu,Hospitality,Self_Employed,F,58,Tier3,400,1,Personal_Loan,247924.47,,,0.2848,24,381986.76,0.649,539.0,1,1,0,2,5702.48,49980.69,16373.84,22,2,0,1,0,25,0
C02426,2025-12-27,Nakuru,SME_Trade,Self_Employed,M,46,Tier1,417,0,Personal_Loan,276226.6,,,0.1894,18,363445.06,0.76,575.5,1,0,0,0,2423.28,14236.82,12717.99,24,3,1,0,0,14,0
C02427,2025-12-27,Nairobi,SME_Trade,Self_Employed,M,28,Tier1,434,1,Overdraft,259868.42,348959.56,0.7005,0.1867,0,71242.61,3.6477,672.5,1,1,5,2,552.34,10596.99,4606.54,19,2,0,0,0,30,0
C02428,2025-12-27,Nyeri,Agribusiness,Micro_Enterprise,M,38,Tier2,412,1,Personal_Loan,92242.51,,,0.2127,18,810616.69,0.1138,632.3,1,0,7,3,1497.46,14924.92,16838.2,13,2,0,1,0,227,1
C02429,2025-12-27,Kakamega,Hospitality,Self_Employed,M,54,Tier3,414,0,SME_Loan,643043.14,,,0.0897,12,,,704.3,1,0,17,5,10358.19,39486.23,29740.18,15,7,2,1,0,122,1
C02431,2025-12-27,Nyeri,Salaried,Contract,M,26,Tier2,448,1,Personal_Loan,438012.88,,,0.247,24,323622.99,1.3535,696.3,1,2,4,1,0.0,0.0,0.0,32,5,0,0,0,28,0
C02434,2025-12-27,Meru,Construction,Micro_Enterprise,M,35,Tier3,298,1,Credit_Card,57414.86,98917.21,0.2411,0.2613,0,,,672.2,1,1,13,1,3302.0,57364.91,73568.02,29,6,2,0,0,12,0
C02439,2025-12-27,Mombasa,Salaried,Permanent,F,58,Tier2,403,1,SME_Loan,720102.47,,,0.2439,24,394015.1,1.8276,528.5,3,2,24,2,16775.66,58764.95,67540.7,28,3,0,0,0,20,0
C02441,2025-12-27,Nairobi,SME_Trade,Micro_Enterprise,F,37,Tier3,368,1,Overdraft,81171.42,151558.16,0.6094,0.2153,0,188266.4,0.4312,490.8,1,0,0,2,6485.98,34925.73,32591.84,28,7,1,0,0,32,0
C02447,2025-12-27,Mombasa,Salaried,Permanent,F,55,Tier1,273,1,Personal_Loan,394027.95,,,0.1653,24,627785.73,0.6276,744.2,2,0,0,2,26820.92,141130.58,157946.09,16,6,1,0,0,5,0
C02449,2025-12-27,Nairobi,Salaried,Permanent,F,56,Tier3,433,1,Personal_Loan,494197.72,,,0.2199,36,,,746.2,1,1,0,1,14647.28,77120.29,57529.83,39,9,0,0,0,29,0
C02450,2025-12-27,Nakuru,Salaried,Permanent,F,28,Tier1,370,1,Personal_Loan,393814.37,,,0.1716,36,415306.54,0.9482,689.2,3,1,0,0,22819.37,73709.58,107752.79,17,10,0,0,0,33,0
C02453,2025-12-27,Nakuru,SME_Services,Self_Employed,F,25,Tier2,473,0,Overdraft,272915.11,373312.68,0.7642,0.2342,0,167679.65,1.6276,572.9,1,1,16,6,0.0,0.0,0.0,15,4,1,1,0,157,1
C02456,2025-12-27,Nakuru,Salaried,Permanent,M,42,Tier2,440,1,Personal_Loan,393348.78,,,0.2307,12,,,553.6,1,1,9,5,45518.71,175341.36,233333.57,24,5,1,0,0,27,0
C02458,2025-12-27,Kisumu,SME_Services,Self_Employed,F,63,Tier3,391,0,Overdraft,191344.22,569885.56,0.3812,0.2551,0,25727.03,5.0,651.3,3,3,8,2,28304.81,133467.77,95992.67,24,3,2,0,0,24,0
C02460,2025-12-27,Kiambu,Salaried,Permanent,F,23,Tier1,443,1,Personal_Loan,43495.69,,,0.2427,24,487449.86,0.0892,501.8,3,1,17,4,20516.24,124746.49,115206.79,28,8,1,0,0,14,0
C02465,2025-12-27,Nairobi,Salaried,Permanent,M,41,Tier3,451,1,Personal_Loan,279044.98,,,0.2037,36,487390.74,0.5725,413.5,3,1,16,5,10720.81,95556.55,85915.4,35,3,0,0,0,24,0
C02468,2025-12-27,Meru,Salaried,Permanent,F,51,Tier1,408,1,Personal_Loan,395822.66,,,0.1617,12,18512.62,5.0,580.9,1,2,0,3,6382.4,118603.01,100451.89,26,4,1,0,0,27,0
C02470,2025-12-27,Kisumu,Agribusiness,Self_Employed,M,30,Tier1,397,0,Personal_Loan,279027.38,,,0.2209,36,,,621.8,3,1,0,1,3442.73,26393.18,29272.39,12,6,1,0,0,27,0
C02472,2025-12-27,Meru,SME_Services,Self_Employed,F,25,Tier2,474,1,Personal_Loan,248322.66,,,0.2602,18,456027.07,0.5445,638.0,2,1,2,6,12324.57,66765.9,46137.39,17,4,1,0,0,22,0
C02477,2025-12-27,Nairobi,Salaried,Permanent,M,44,Tier1,432,1,Overdraft,39202.8,119937.94,0.363,0.2045,0,33225.62,1.1799,556.0,4,0,28,6,1075.18,30251.47,18712.2,29,8,0,0,0,20,0
C02479,2025-12-27,Uasin Gishu,SME_Services,Micro_Enterprise,M,24,Tier1,471,0,Personal_Loan,478880.3,,,0.2268,36,272150.74,1.7596,622.6,2,1,19,4,6474.47,32122.87,25020.49,22,2,3,0,0,27,0
C02485,2025-12-27,Meru,Agribusiness,Micro_Enterprise,F,36,Tier2,407,1,SME_Loan,62364.47,,,0.153,36,715485.64,0.0872,603.4,2,0,0,1,1843.81,31267.63,22550.1,15,5,4,0,0,7,0
C02486,2025-12-27,Mombasa,SME_Services,Self_Employed,F,37,Tier2,346,0,Credit_Card,154246.36,70099.75,1.5096,0.236,0,,,633.7,2,1,19,3,1721.32,23204.16,11915.69,24,3,1,0,0,9,0
C02487,2025-12-27,Kiambu,SME_Trade,Micro_Enterprise,F,31,Tier2,305,0,Personal_Loan,122513.49,,,0.1958,12,412111.83,0.2973,583.5,1,0,15,4,8723.85,84994.98,105597.72,22,3,1,0,0,25,0
C02489,2025-12-27,Nairobi,Agribusiness,Self_Employed,M,44,Tier2,401,0,Personal_Loan,360885.14,,,0.2494,18,775199.82,0.4655,592.3,1,0,1,2,9744.3,43000.78,56862.36,22,1,1,0,0,219,1
C02492,2025-12-27,Kisumu,Salaried,Permanent,M,32,Tier1,431,1,SME_Loan,444536.89,,,0.2263,12,61807.2,5.0,435.0,3,2,40,6,26052.2,120017.81,142395.77,26,5,1,1,0,23,0
C02493,2025-12-27,Machakos,SME_Trade,Micro_Enterprise,M,62,Tier2,431,0,Personal_Loan,241883.6,,,0.2084,24,316221.09,0.7649,595.9,1,0,8,4,1685.47,27685.46,15442.65,22,3,0,1,0,34,0
C02496,2025-12-27,Uasin Gishu,SME_Trade,Micro_Enterprise,F,30,Tier2,420,0,SME_Loan,570315.58,,,0.2624,36,4416.47,5.0,656.6,3,1,0,1,32426.61,148468.82,123165.1,21,5,0,0,0,25,0
C02499,2025-12-27,Nairobi,Salaried,Contract,F,22,Tier3,425,1,SME_Loan,298234.48,,,0.2031,12,481916.39,0.6189,548.4,2,0,34,6,5649.52,23534.84,25529.32,44,6,0,0,0,14,0
C02502,2025-12-27,Nairobi,Transport,Self_Employed,F,25,Tier1,237,0,Personal_Loan,315126.67,,,0.2149,12,606807.31,0.5193,702.3,1,0,5,1,8399.47,65980.67,73553.91,32,5,1,0,0,28,0
C02506,2025-12-27,Kakamega,Salaried,Contract,F,26,Tier2,377,1,SME_Loan,1255208.5,,,0.2214,36,978880.61,1.2823,688.0,3,3,2,4,20428.01,90280.72,55278.97,19,4,0,0,0,28,0
C02507,2025-12-27,Nairobi,Salaried,Permanent,F,41,Tier2,365,1,SME_Loan,720352.81,,,0.2408,36,240172.57,2.9993,760.3,1,0,3,4,9353.72,44731.09,38309.56,23,6,2,0,0,25,0
C02509,2025-12-27,Mombasa,SME_Trade,Self_Employed,M,39,Tier2,402,1,Personal_Loan,310002.29,,,0.2349,18,302660.6,1.0243,679.6,1,0,0,0,817.94,21507.79,14759.46,18,4,2,0,0,11,0
C02511,2025-12-27,Mombasa,SME_Services,Self_Employed,M,29,Tier2,430,0,Personal_Loan,516301.9,,,0.2281,36,564903.85,0.914,629.2,1,1,18,3,23024.74,113349.39,114458.18,17,2,1,0,0,25,0
C02515,2025-12-27,Uasin Gishu,Salaried,Permanent,M,25,Tier2,231,1,SME_Loan,539850.4,,,0.1643,24,1226054.39,0.4403,679.7,1,0,0,2,7517.26,26774.05,28114.8,23,4,1,0,0,26,0
C02518,2025-12-27,Mombasa,Agribusiness,Self_Employed,M,44,Tier2,462,0,Overdraft,108871.04,182374.54,0.5075,0.2769,0,0.0,5.0,602.8,1,0,1,2,1744.55,8444.3,2544.37,20,3,0,0,0,17,0
C02519,2025-12-27,Nyeri,Salaried,Permanent,M,27,Tier1,369,1,Overdraft,161891.14,358357.13,0.4651,0.1999,0,3911.76,5.0,710.4,2,1,3,4,31830.29,111084.42,86184.14,22,7,2,0,0,29,0
C02520,2025-12-27,Kiambu,Salaried,Permanent,M,65,Tier2,282,1,Personal_Loan,276052.94,,,0.2829,24,417991.79,0.6604,660.2,3,2,17,5,48853.83,158556.44,179055.48,32,8,0,0,0,22,0
C02522,2025-12-27,Nairobi,Salaried,Permanent,M,22,Tier3,326,1,Personal_Loan,402703.58,,,0.2511,24,194869.96,2.0665,572.0,1,1,8,5,3506.82,14175.07,13493.09,46,4,1,0,0,21,0
C02527,2025-12-27,Nairobi,Salaried,Permanent,F,42,Tier2,467,1,Overdraft,32642.76,401777.72,0.1359,0.1412,0,109360.06,0.2985,659.3,1,1,2,1,1268.02,67756.43,72509.88,26,5,2,0,0,27,0
C02528,2025-12-27,Meru,Salaried,Permanent,M,63,Tier2,398,1,Overdraft,0.0,316897.59,0.0,0.1175,0,0.0,0.05,590.6,1,2,0,0,11153.65,32787.8,37045.83,31,6,0,0,0,30,0
C02531,2025-12-27,Machakos,Salaried,Permanent,F,62,Tier1,387,1,Personal_Loan,371459.28,,,0.2153,18,621959.98,0.5972,659.1,2,0,0,0,5844.23,32248.86,28044.25,43,6,1,0,0,22,0
C02534,2025-12-27,Nairobi,Salaried,Contract,F,28,Tier2,381,1,Personal_Loan,402708.45,,,0.1728,36,451233.39,0.8925,595.1,1,0,30,5,19422.97,69915.72,85688.49,23,9,2,0,0,19,0
C02538,2025-12-27,Meru,Hospitality,Micro_Enterprise,F,43,Tier3,446,0,Overdraft,2839.03,111034.52,0.1892,0.1835,0,,,558.9,1,2,18,5,8300.84,82697.59,55431.0,25,2,0,0,0,25,0
C02542,2025-12-27,Nakuru,Salaried,Permanent,F,64,Tier2,472,1,SME_Loan,492889.18,,,0.2329,36,0.0,5.0,676.3,4,1,8,5,8597.23,28716.22,33068.59,19,4,1,0,0,34,0
C02543,2025-12-27,Nairobi,Salaried,Contract,F,64,Tier3,464,1,Overdraft,247128.93,220356.03,1.1479,0.2171,0,103056.35,2.398,595.4,2,0,13,3,69596.92,278494.07,213728.05,23,7,1,0,0,16,0
C02544,2025-12-27,Kisumu,SME_Services,Micro_Enterprise,M,38,Tier2,142,0,Personal_Loan,189679.37,,,0.1782,24,268564.03,0.7063,664.2,3,5,1,1,20336.9,91740.67,73023.56,19,3,1,0,0,16,0
C02546,2025-12-27,Kiambu,Construction,Micro_Enterprise,F,38,Tier3,387,0,Overdraft,20358.31,502042.23,0.1133,0.2171,0,85822.16,0.2372,541.7,1,1,0,1,27306.54,86225.64,79414.25,35,3,1,0,0,13,0
C02550,2025-12-27,Nairobi,SME_Services,Micro_Enterprise,M,26,Tier1,390,0,Credit_Card,8453.36,301202.14,0.0,0.1757,0,,,564.2,3,2,25,5,15552.57,63617.84,33056.44,10,1,1,0,1,235,1
C02553,2025-12-27,Mombasa,Hospitality,Self_Employed,M,30,Tier1,404,0,Personal_Loan,160655.13,,,0.2161,12,468122.88,0.3432,665.5,1,1,10,5,3470.67,73591.46,88258.27,16,4,1,0,0,27,0
C02554,2025-12-27,Nakuru,Transport,Self_Employed,F,29,Tier2,462,1,Credit_Card,87888.56,170105.12,0.5089,0.278,0,,,697.9,1,0,27,5,966.71,9814.26,13374.89,21,5,1,0,0,6,0
C02559,2025-12-27,Nyeri,Salaried,Permanent,M,22,Tier2,348,1,Personal_Loan,164424.09,,,0.2583,36,,,635.0,1,0,2,4,0.0,0.0,0.0,20,6,2,0,0,21,0
C02564,2025-12-27,Nairobi,Salaried,Permanent,M,39,Tier1,368,1,SME_Loan,911943.96,,,0.2,12,883686.67,1.032,662.0,2,0,0,0,972.46,42374.67,43125.53,19,2,2,0,0,27,0
C02565,2025-12-27,Nakuru,Salaried,Permanent,F,40,Tier1,208,1,Overdraft,366316.19,75037.68,1.8,0.1753,0,88769.7,4.1266,546.0,1,1,13,4,2226.02,22337.86,18188.44,21,5,1,1,0,208,1
C02568,2025-12-27,Kiambu,Salaried,Contract,M,49,Tier3,401,1,Personal_Loan,418081.89,,,0.2554,24,95632.14,4.3718,517.0,1,3,33,4,4964.7,30110.16,35325.14,36,4,0,0,0,21,0
C02570,2025-12-27,Kisumu,Salaried,Permanent,F,62,Tier1,356,1,SME_Loan,295486.3,,,0.2362,12,686371.96,0.4305,616.9,2,0,8,3,1041.85,13417.51,16246.88,32,6,1,0,0,29,0
C02571,2025-12-27,Kiambu,Salaried,Permanent,M,57,Tier3,455,1,Personal_Loan,346127.31,,,0.2396,36,130687.48,2.6485,501.7,3,0,0,0,31927.88,86986.82,43267.91,36,4,1,0,0,216,1
C02573,2025-12-27,Mombasa,SME_Trade,Self_Employed,M,53,Tier3,256,0,Overdraft,172435.96,335125.64,0.5486,0.2709,0,9742.42,5.0,583.2,1,1,0,2,11655.04,110386.66,142551.11,32,1,3,0,0,14,0
C02574,2025-12-27,Nairobi,Construction,Micro_Enterprise,F,38,Tier2,273,0,Personal_Loan,414467.4,,,0.1582,12,517414.4,0.801,475.1,1,0,0,2,0.0,46921.05,41384.76,19,0,1,0,0,16,0
C02575,2025-12-27,Nyeri,Salaried,Permanent,F,55,Tier2,294,1,Overdraft,25147.63,229352.45,0.1896,0.268,0,111854.94,0.2248,548.5,1,2,0,1,0.0,0.0,0.0,25,6,2,0,0,19,0
C02579,2025-12-27,Machakos,Transport,Self_Employed,M,64,Tier2,368,0,SME_Loan,426872.45,,,0.1527,36,,,736.7,4,1,19,4,8930.63,68457.95,56254.21,20,1,1,1,0,31,0
C02580,2025-12-27,Nairobi,Other,Micro_Enterprise,M,46,Tier2,367,1,Personal_Loan,110171.39,,,0.1389,24,318846.38,0.3455,674.9,1,1,0,0,29386.08,115108.18,80238.5,13,8,0,0,0,23,0
C02583,2025-12-27,Nairobi,SME_Trade,Micro_Enterprise,F,34,Tier2,338,0,Personal_Loan,360621.61,,,0.2562,12,4181.21,5.0,624.6,3,2,0,0,0.0,0.0,0.0,26,4,1,0,0,31,0
C02584,2025-12-27,Kiambu,SME_Trade,Self_Employed,M,50,Tier3,197,1,SME_Loan,315024.68,,,0.1442,36,149343.76,2.1094,581.8,4,1,0,0,2054.07,6664.95,6036.48,29,2,0,0,0,23,0
C02587,2025-12-27,Nairobi,Salaried,Permanent,F,37,Tier2,389,1,Personal_Loan,237109.27,,,0.2374,18,643464.95,0.3685,489.7,2,2,9,2,6326.22,115618.85,121996.0,14,5,3,0,0,33,0
C02589,2025-12-27,Machakos,SME_Trade,Self_Employed,M,64,Tier3,427,1,Personal_Loan,283222.51,,,0.1976,12,594269.29,0.4766,581.9,1,2,27,1,70.53,4497.32,5512.17,21,5,1,1,0,235,1
C02594,2025-12-27,Uasin Gishu,Salaried,Permanent,F,25,Tier2,434,1,SME_Loan,522962.22,,,0.1691,24,182149.15,2.8711,629.6,2,1,0,0,10033.82,54457.94,40498.68,22,5,1,0,0,33,0
C02596,2025-12-27,Nairobi,SME_Trade,Self_Employed,M,28,Tier2,420,0,Credit_Card,55529.65,333644.7,0.241,0.3439,0,,,560.4,2,1,5,2,15413.85,94017.57,86999.14,16,6,1,0,0,8,0
C02598,2025-12-27,Nairobi,Salaried,Permanent,M,53,Tier2,385,1,Overdraft,131908.27,143842.75,1.1477,0.3027,0,257349.04,0.5126,675.3,1,0,0,3,0.0,75017.74,75706.91,24,4,0,0,0,8,0
C02601,2025-12-27,Nakuru,Salaried,Permanent,F,59,Tier2,479,1,Overdraft,0.0,253899.91,0.0,0.2028,0,125890.76,0.05,589.8,2,0,17,1,19937.64,59457.95,67279.76,25,6,1,0,0,29,0
C02605,2025-12-27,Nairobi,SME_Trade,Micro_Enterprise,M,55,Tier2,400,0,SME_Loan,783789.82,,,0.2298,24,1155208.04,0.6785,699.2,1,1,20,5,15844.16,85755.81,94406.05,17,4,1,0,0,25,0
C02606,2025-12-27,Machakos,Salaried,Permanent,M,54,Tier1,393,1,Personal_Loan,413168.6,,,0.2074,12,365616.79,1.1301,693.2,1,0,0,0,7579.73,68938.01,59878.53,24,8,1,0,1,26,0
C02609,2025-12-27,Meru,Salaried,Permanent,M,44,Tier1,474,1,Personal_Loan,649579.08,,,0.1874,18,266153.88,2.4406,676.1,2,0,0,1,22556.11,85763.28,84295.35,31,6,0,0,0,6,0
C02611,2025-12-27,Uasin Gishu,Transport,Self_Employed,F,64,Tier2,296,0,Personal_Loan,536702.16,,,0.2255,18,,,392.4,1,1,16,4,1549.81,12636.85,12777.75,17,5,0,1,0,132,1
C02612,2025-12-27,Nairobi,SME_Trade,Micro_Enterprise,M,62,Tier2,378,0,Credit_Card,183180.38,153723.58,1.4387,0.264,0,,,696.4,2,3,0,0,16358.92,75880.26,73542.67,11,3,0,0,0,33,0
C02613,2025-12-27,Nairobi,Construction,Self_Employed,M,29,Tier1,260,1,SME_Loan,484916.0,,,0.1161,24,364300.04,1.3311,675.4,2,1,14,1,5988.0,37944.16,27691.53,20,7,1,0,0,17,0
C02616,2025-12-27,Kisumu,Hospitality,Self_Employed,F,51,Tier2,450,0,Overdraft,150672.92,382453.59,0.3881,0.2273,0,134622.88,1.1192,638.2,1,0,0,0,7858.56,57548.49,54860.96,18,6,3,0,0,14,0
C02617,2025-12-27,Nairobi,Salaried,Permanent,M,65,Tier3,260,1,Personal_Loan,622312.78,,,0.2734,24,620339.93,1.0032,639.5,1,0,0,2,15905.43,91604.92,69465.49,34,9,0,0,0,7,0
C02620,2025-12-27,Kiambu,Transport,Self_Employed,F,63,Tier2,402,1,Personal_Loan,278583.02,,,0.2413,24,494985.04,0.5628,491.1,1,0,38,5,2902.04,19824.24,15639.65,14,8,2,0,0,15,0
C02621,2025-12-27,Nairobi,Salaried,Permanent,F,59,Tier2,335,1,Personal_Loan,548063.23,,,0.1914,12,170051.49,3.2229,617.1,1,1,0,0,2714.85,43465.77,47519.49,26,6,1,0,0,15,0
C02625,2025-12-27,Nakuru,Salaried,Permanent,M,62,Tier1,397,1,Personal_Loan,237713.82,,,0.2668,36,575009.9,0.4134,634.0,1,1,0,1,19304.71,109934.04,105885.05,26,4,2,0,0,30,0
C02627,2025-12-27,Kiambu,Construction,Micro_Enterprise,M,65,Tier2,366,0,SME_Loan,654895.94,,,0.224,24,,,523.1,2,0,0,1,6993.94,25963.4,22053.61,25,3,3,0,0,16,0
C02630,2025-12-27,Nyeri,Salaried,Permanent,F,22,Tier3,461,1,Overdraft,117004.25,249527.39,0.501,0.3168,0,93772.2,1.2477,650.3,1,2,16,5,918.95,36904.99,42306.82,35,7,2,0,0,23,0
C02638,2025-12-27,Nairobi,Agribusiness,Micro_Enterprise,F,54,Tier2,410,1,SME_Loan,544853.66,,,0.2392,24,70243.87,5.0,605.8,1,2,0,1,2748.59,27465.63,26187.74,19,2,0,1,0,29,0
C02640,2025-12-27,Kiambu,Salaried,Permanent,M,59,Tier3,384,1,Personal_Loan,242202.62,,,0.2469,24,681080.79,0.3556,618.9,1,0,9,5,30815.38,117229.76,54801.96,32,12,2,0,0,18,0
C02643,2025-12-27,Nairobi,Agribusiness,Self_Employed,M,30,Tier1,462,0,Overdraft,72162.12,157544.3,0.4527,0.1446,0,46005.09,1.5686,610.7,1,2,2,5,0.0,47103.84,46211.06,14,6,0,0,0,5,0
C02644,2025-12-27,Nairobi,SME_Trade,Micro_Enterprise,M,41,Tier3,193,0,Credit_Card,81230.54,123852.98,0.6357,0.2873,0,,,749.9,1,2,0,0,16996.25,55057.52,82564.46,29,1,0,0,0,29,0
C02645,2025-12-27,Mombasa,Construction,Self_Employed,F,41,Tier2,351,0,Overdraft,103013.54,236315.92,0.4903,0.2452,0,71459.33,1.4416,646.3,2,1,2,2,10655.05,74071.81,97919.82,12,4,3,0,0,17,0
C02646,2025-12-27,Kiambu,SME_Services,Micro_Enterprise,F,21,Tier3,210,0,Personal_Loan,292851.26,,,0.1486,36,239504.2,1.2227,749.8,1,0,0,0,3699.78,37885.16,40230.43,22,1,0,0,0,33,0
C02648,2025-12-27,Nairobi,Agribusiness,Self_Employed,M,56,Tier2,426,0,SME_Loan,306377.32,,,0.183,36,215062.82,1.4246,641.2,3,0,3,6,5654.17,21242.24,15386.34,16,3,2,0,0,21,0
C02652,2025-12-27,Uasin Gishu,SME_Services,Self_Employed,M,60,Tier2,307,0,Credit_Card,72212.52,104741.62,0.5191,0.2772,0,,,595.7,2,0,0,0,4574.76,29919.22,29842.33,19,3,0,0,0,19,0
C02653,2025-12-27,Nyeri,Salaried,Permanent,F,65,Tier1,400,1,Personal_Loan,356773.2,,,0.2,12,198330.96,1.7989,580.0,3,2,0,0,6057.23,28025.44,24270.3,29,9,1,0,0,24,0
C02654,2025-12-27,Kiambu,Salaried,Permanent,F,37,Tier1,369,1,Personal_Loan,294396.18,,,0.216,24,496962.5,0.5924,556.2,2,1,8,3,45872.56,198276.02,275434.34,26,7,1,0,0,27,0
C02657,2025-12-27,Uasin Gishu,SME_Services,Micro_Enterprise,M,23,Tier2,364,0,Credit_Card,150664.95,130879.86,1.0199,0.3811,0,,,550.6,1,1,42,3,4889.67,74669.26,80896.94,18,10,2,1,0,151,1
C02662,2025-12-27,Nairobi,Salaried,Permanent,F,55,Tier2,379,1,Personal_Loan,112018.53,,,0.2211,36,125320.28,0.8939,559.6,1,0,20,6,17437.96,82644.87,79997.63,32,11,1,0,0,14,0
C02664,2025-12-27,Meru,SME_Services,Self_Employed,F,43,Tier1,359,1,SME_Loan,396391.36,,,0.1934,24,666205.27,0.595,581.7,3,1,0,1,771.96,9761.05,10396.44,16,2,1,0,0,30,0
C02669,2025-12-27,Kakamega,Transport,Micro_Enterprise,F,24,Tier2,424,1,Credit_Card,116518.67,30000.0,1.8,0.2373,0,,,684.9,1,1,0,0,369.24,27274.08,29104.95,15,3,2,0,1,156,1
C02671,2025-12-27,Kiambu,Agribusiness,Self_Employed,F,56,Tier3,440,1,Personal_Loan,221575.7,,,0.2087,24,640851.92,0.3458,646.6,1,0,3,2,8756.97,27894.63,20664.42,28,1,0,0,0,8,0
C02672,2025-12-27,Mombasa,Salaried,Permanent,F,59,Tier1,382,1,Personal_Loan,195485.2,,,0.2727,12,98037.79,1.994,568.8,1,2,11,6,27595.51,94020.84,93980.58,29,5,2,0,0,26,0
C02676,2025-12-27,Nairobi,Agribusiness,Micro_Enterprise,F,47,Tier1,313,0,Overdraft,131262.02,368426.44,0.4014,0.2108,0,,,703.9,1,0,0,0,1142.61,8498.06,10061.79,14,3,0,0,0,16,0
C02679,2025-12-27,Nairobi,Salaried,Permanent,F,47,Tier2,416,1,Personal_Loan,353344.32,,,0.2599,24,64619.51,5.0,643.2,2,1,0,1,5324.59,22073.78,22849.79,20,6,0,0,0,10,0
C02680,2025-12-27,Kiambu,Construction,Self_Employed,F,37,Tier2,277,1,Overdraft,263567.43,346979.49,0.5886,0.2034,0,263363.19,1.0008,639.4,1,1,0,3,13692.73,32953.56,18153.25,15,3,0,0,0,28,0
C02681,2025-12-27,Nairobi,Salaried,Permanent,F,26,Tier2,376,1,Personal_Loan,479361.32,,,0.2259,36,448293.64,1.0693,564.4,1,0,0,0,13116.06,111294.77,128747.8,32,5,2,0,0,26,0
C02682,2025-12-27,Nakuru,Salaried,Permanent,M,25,Tier2,354,1,SME_Loan,363849.68,,,0.1787,24,1029630.67,0.3534,576.2,3,0,20,1,24396.67,133163.14,128875.66,20,11,1,0,0,13,0
C02684,2025-12-27,Nairobi,Transport,Self_Employed,F,57,Tier2,406,0,SME_Loan,649821.75,,,0.2458,36,,,535.9,1,0,17,6,1375.07,6977.32,5214.34,13,4,2,0,0,25,0
C02687,2025-12-27,Nairobi,Salaried,Permanent,M,32,Tier1,373,1,Personal_Loan,527385.07,,,0.2482,18,114645.19,4.6002,575.9,3,1,0,4,48309.64,202315.79,138097.2,28,6,1,0,0,10,0
C02689,2025-12-27,Nairobi,Agribusiness,Micro_Enterprise,F,49,Tier1,456,0,Personal_Loan,357659.94,,,0.1902,18,54871.79,5.0,606.1,1,0,28,4,1158.48,15538.83,14435.25,11,6,0,1,0,143,1
C02690,2025-12-27,Uasin Gishu,Transport,Self_Employed,F,65,Tier1,414,0,Personal_Loan,298778.59,,,0.2216,24,0.0,5.0,552.0,1,0,4,6,479.32,23080.83,15952.29,15,6,1,0,0,17,0
C02691,2025-12-27,Nairobi,Salaried,Permanent,F,53,Tier3,453,1,Personal_Loan,0.0,,,0.2377,24,314407.24,0.05,646.1,2,1,7,6,9165.27,94188.87,114357.39,35,5,0,0,0,20,0
